Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date
Angel Round - Weilver Network Technology (Shanghai),https://www.crunchbase.com/funding_round/weilver-angel--03b71730,Weilver Network Technology (Shanghai),https://www.crunchbase.com/organization/weilver,Angel,5000000,CNY,819589,2013-12-01
Series A - Yododo,https://www.crunchbase.com/funding_round/yododo-series-a--a616e935,Yododo,https://www.crunchbase.com/organization/yododo,Series A,4000000,USD,4000000,2013-11-11
Series A - Cloudwise,https://www.crunchbase.com/funding_round/cloudwise-2-series-a--d0b93767,Cloudwise,https://www.crunchbase.com/organization/cloudwise-2,Series A,,,,2013-10-01
Series B - Camera360,https://www.crunchbase.com/funding_round/camera360-series-b--50cbced9,Camera360,https://www.crunchbase.com/organization/camera360,Series B,18000000,USD,18000000,2013-08-27
Venture Round - Madhouse Media,https://www.crunchbase.com/funding_round/madhouse-media-series-unknown--9de4abd9,Madhouse Media,https://www.crunchbase.com/organization/madhouse-media,Venture - Series Unknown,,,,2013-01-01
Series B - Gokuai Technology,https://www.crunchbase.com/funding_round/gokuai-technology-series-b--50cb1f72,Gokuai Technology,https://www.crunchbase.com/organization/gokuai-technology,Series B,32000000,CNY,5130507,2012-12-01
Venture Round - Corous360,https://www.crunchbase.com/funding_round/corous360-series-unknown--fe02b692,Corous360,https://www.crunchbase.com/organization/corous360,Venture - Series Unknown,,,,2012-07-03
Seed Round - Line0,https://www.crunchbase.com/funding_round/line0-seed--de6edf01,Line0,https://www.crunchbase.com/organization/line0,Seed,,,,2012-07-01
Series A - Gokuai Technology,https://www.crunchbase.com/funding_round/gokuai-technology-series-a--8a3e66bb,Gokuai Technology,https://www.crunchbase.com/organization/gokuai-technology,Series A,5000000,CNY,784940,2012-06-01
Series A - Dianwoda,https://www.crunchbase.com/funding_round/dianwoda-series-a--21d6e6de,Dianwoda,https://www.crunchbase.com/organization/dianwoda,Series A,2000000,USD,2000000,2012-05-15
Series A - Camera360,https://www.crunchbase.com/funding_round/camera360-series-a--536c17a8,Camera360,https://www.crunchbase.com/organization/camera360,Series A,5000000,USD,5000000,2012-05-08
Series A - Apps Foundry,https://www.crunchbase.com/funding_round/apps-foundry-series-a--1c81737f,Apps Foundry,https://www.crunchbase.com/organization/apps-foundry,Series A,1000000,SGD,772969,2011-12-22
Series A - Cozy Queen,https://www.crunchbase.com/funding_round/cozy-queen-series-a--af467f02,Cozy Queen,https://www.crunchbase.com/organization/cozy-queen,Series A,,,,2011-05-01
Series C - Tuniu,https://www.crunchbase.com/funding_round/tuniu-com-series-c--b0642107,Tuniu,https://www.crunchbase.com/organization/tuniu-com,Series C,50000000,USD,50000000,2011-04-12
Series B - Yoyi Digital,https://www.crunchbase.com/funding_round/yoyi-media-series-b--20498330,Yoyi Digital,https://www.crunchbase.com/organization/yoyi-media,Series B,20000000,USD,20000000,2011-02-15
Venture Round - Cloudpic Global,https://www.crunchbase.com/funding_round/cloudpic-global-series-unknown--f115a50e,Cloudpic Global,https://www.crunchbase.com/organization/cloudpic-global,Venture - Series Unknown,6000000,USD,6000000,2011-01-05
Series A - Camera360,https://www.crunchbase.com/funding_round/camera360-series-a--a5671431,Camera360,https://www.crunchbase.com/organization/camera360,Series A,,,,2011-01-01
Series D - Madhouse Media,https://www.crunchbase.com/funding_round/madhouse-media-series-d--fbdadaa3,Madhouse Media,https://www.crunchbase.com/organization/madhouse-media,Series D,5000000,USD,5000000,2010-06-01
Series A - Yoyi Digital,https://www.crunchbase.com/funding_round/yoyi-media-series-a--24f8feb2,Yoyi Digital,https://www.crunchbase.com/organization/yoyi-media,Series A,,,,2010-02-24
Series B - Brite Semiconductor,https://www.crunchbase.com/funding_round/brite-semiconductor-series-b--99c0c806,Brite Semiconductor,https://www.crunchbase.com/organization/brite-semiconductor,Series B,15900000,USD,15900000,2010-01-01
Series A - Tuniu,https://www.crunchbase.com/funding_round/tuniu-com-series-a--3bac57b2,Tuniu,https://www.crunchbase.com/organization/tuniu-com,Series A,3000000,USD,3000000,2009-03-01
Series A - Brite Semiconductor,https://www.crunchbase.com/funding_round/brite-semiconductor-series-a--7052da5c,Brite Semiconductor,https://www.crunchbase.com/organization/brite-semiconductor,Series A,6700000,USD,6700000,2009-01-01
Venture Round - YiBai-shopping,https://www.crunchbase.com/funding_round/yibai-shopping-series-unknown--e065e4d5,YiBai-shopping,https://www.crunchbase.com/organization/yibai-shopping,Venture - Series Unknown,5000000,USD,5000000,2008-10-01
Series C - Madhouse Media,https://www.crunchbase.com/funding_round/madhouse-media-series-c--b0c0d34e,Madhouse Media,https://www.crunchbase.com/organization/madhouse-media,Series C,1000000,USD,1000000,2008-10-01
Series A - 8D World,https://www.crunchbase.com/funding_round/8dworld-series-a--ca5833d2,8D World,https://www.crunchbase.com/organization/8dworld,Series A,7000000,USD,7000000,2008-03-01
Series B - Madhouse Media,https://www.crunchbase.com/funding_round/madhouse-media-series-b--11251916,Madhouse Media,https://www.crunchbase.com/organization/madhouse-media,Series B,2700000,USD,2700000,2007-03-01
Series A - Inspiry,https://www.crunchbase.com/funding_round/inspiry-series-a--3885e197,Inspiry,https://www.crunchbase.com/organization/inspiry,Series A,,,,2007-02-13
Series B - Digital Media Group,https://www.crunchbase.com/funding_round/digital-media-group-2-series-b--085f22ed,Digital Media Group,https://www.crunchbase.com/organization/digital-media-group-2,Series B,,,,2007-01-08
Venture Round - Beijing Lingtu Software,https://www.crunchbase.com/funding_round/beijing-lingtu-software-series-unknown--5027a638,Beijing Lingtu Software,https://www.crunchbase.com/organization/beijing-lingtu-software,Venture - Series Unknown,30000000,USD,30000000,2006-05-23
Series A - Madhouse Media,https://www.crunchbase.com/funding_round/madhouse-media-series-a--99abd8d5,Madhouse Media,https://www.crunchbase.com/organization/madhouse-media,Series A,100000,USD,100000,2006-02-01
Series A - Digital Media Group,https://www.crunchbase.com/funding_round/digital-media-group-2-series-a--c3ef6a37,Digital Media Group,https://www.crunchbase.com/organization/digital-media-group-2,Series A,,,,2005-01-01
Venture Round - Shanghai SFS Digital Media,https://www.crunchbase.com/funding_round/shanghai-sfs-digital-media-series-unknown--3205a6ba,Shanghai SFS Digital Media,https://www.crunchbase.com/organization/shanghai-sfs-digital-media,Venture - Series Unknown,,,,2002-06-01
